Group	Words
5654	persoluerunt persoluerent
5655	bekeford bedeford bekkeford bereford beceford
5656	solidate solidare
5657	cestre cestrie
5658	prouida prouisa prouide
5659	basingbur basingbr
5660	englebie englebi
5661	diecesani diocesani
5662	bleneford bleneforda blenefort
5663	designatas designata designatus
5664	bustard bastard mustard buistard
5665	budeclegh budecleg
5666	terefeld herefeld
5667	glocestrensis glecestriensis glocesteriensis glecestrensis
5668	croftun croftum
5669	aduocatio aduocatis aduocato aduocati
5670	ministeria ministerii ministerio
5671	cognitos cognitis cognito
5672	alienatum alienatus
5673	nationes rationes
5674	wlrici wlfrici wlurici
5675	progeniem progenie
5676	salutem salute saltem salutes
5677	seipso seipsos
5678	dicitur dicetur ducitur
5679	partiti partita
5680	speresholt esperesholt
5681	serici sericis
5682	calumpnians calumpnias
5683	albericus albricus almericus
5684	planctus planctum
5685	legali legalis
5686	galerano walerano galerani gualerano
5687	culture cultura
5688	intentes intuentes intentas
5689	bartolmeus bartolomeus bartolmeum
5690	budefordie bedefordie
5691	ualituris ualituras
5692	quingentis quingentas quingentos
5693	teobaudi teobaldi
5694	bercesira bercesire bercescira bercesir
5695	peremptorium peremptorius
5696	mouebamus mouebimus
5697	marcatas marcatam carcatas
5698	bernewode bernewde
5699	pitelingeheg pitelingehege
5700	parocianos parocianis parociano parocianus
5701	sotietatem societatem
5702	ualatur uacatur
5703	bockland bokland bockeland bocland
5704	alduino alduno aldwino balduino aluino
5705	oxoniam oxonia exoniam
5706	sudwerc sudwerca sudwrc suwerc
5707	contentam contenta
5708	ricemundiam ricemundia
5709	quorumque quocumque tuorumque suorumque
5710	petiit petiuit
5711	osmundus osmundum
5712	anglicus anglicis
5713	banastre banastr banestre
5714	tefordiam tefordia
5715	securitati securitate securitatis
5716	silamstede silamestede
5717	wikinton wicinton wilinton
5718	dimitas dimitat dimitam dimisas
5719	iniungimus iniunximus
5720	abatisam abatiam abatisa
5721	catolicis catolici
5722	hakeford haleford
5723	dubitat dubitet
5724	generalis generali
5725	esceta escetam
5726	iniusticia iniusticiam iniusticias
5727	pactus pacatus
5728	xxxuii xxxuiii
5729	cartulam cartula
5730	asertione asertioni asertionem
5731	cautele cautela cantele
5732	oficia oficina
5733	sumoniti sumonitu sumonitio sumonite sumonitis sumonita
5734	subiacet subiacent subiaceat
5735	godewin godwin
5736	audoino audino
5737	pictauencis pictauensis
5738	girbertus gilbertus
5739	lambrict lambric
5740	compotum computum
5741	brameham braceham bramham
5742	inquietaret inquietare
5743	transferant transferat transferent
5744	ioscelinum ioscelinus iocelinum
5745	testatis testatus
5746	mercenarius mercenarios mercenarium
5747	emendatione emendationem emendationes
5748	cumbwel cumbewel cumbwele
5749	excolunt excoluit
5750	exceptiones exceptionem exceptione
5751	caucetum calcetum
5752	tredecim tresdecim
5753	renuntiauerit renuntiauerunt
5754	honorabilius honorabiius
5755	parentis parentes parentin
5756	ufecote ofecote
5757	windesoras windesoris windlesoras windesores windesoram windresoras
5758	sempiternum sempiternam
5759	mancipatur mancipantur
5760	uilulas uilulam
5761	dalmari dalmeri daumari almari
5762	celebrauent celebrarent
5763	haldestune hadestune
5764	pirariis pirarios
5765	abstulerunt abstulerint
5766	denarii denariis denario
5767	denton dentona dentone
5768	mcxxxu mcxxxui mclxxxu
5769	permansurum permansuram
5770	ardintona ardingtona erdintona dardintona
5771	audituris audituri
5772	dunstonuila dunstanuila
5773	cancelarius cancelarium canelarius cancelariis cancelariuo
5774	biscopesmore bishopesmore
5775	aperire perire
5776	esceis escetis
5777	imemorem memorem imemores
5778	lucrantur lucrentur
5779	compitis comitis
5780	apeltun apelton
5781	plerique plerisque
5782	desursum decursum
5783	edwacer edwaker
5784	sustinebit sustinebat
5785	miltem militem
5786	soluise soluiset
5787	arature aratura
5788	comfirmatur confirmatur
5789	lamburne lambourne lamburna
5790	acepistis cepistis
5791	indigere indicere
5792	liberima liberime
5793	anglica anglico anglia anglice anglic anglicam anglici
5794	auunculum auunculus
5795	patriceseie patriceseia
5796	stapilbrige stapelbrige
5797	hibroc haibroc
5798	hertile hertil
5799	paraciani parociani
5800	persoluisent persoluiset
5801	ilinges eilinges gilinges
5802	reducuntur reducantur
5803	berleng bereng
5804	nocebat noceat
5805	penedoc penedic
5806	afectione afectionem
5807	houetun houetune houeton
5808	renunciatione denunciationem renuntiationem renuntiatione
5809	ailwardum ailwardus
5810	waringf waring
5811	burdon burdona
5812	remitet remitit
5813	celebratum celebratam
5814	augmentatione augmentationem augmentationis
5815	dirationaui dirationauit
5816	uiteriis uieriis
5817	turkil turkilo turkili turkild
5818	uiuiani uiuiano uiuian
5819	pacificata pacificate
5820	baratrum aratrum
5821	teobaldum teobaldus teodbaldum
5822	notelei noteleg
5823	cenilewrda cenileworda cenilewurda
5824	grauentur grauetur
5825	dampnationis damnationis
5826	carlolensis carliolensis carlolensi
5827	firmisima firmisime
5828	conuictum conuictus
5829	atornaui atornati
5830	fidelibus fidelius
5831	apauila apiuila apauilam
5832	cicester cicestr
5833	scamlesbi scamelesbi
5834	terminos terminus terminis termino
5835	siciliam sibiliam sicilia
5836	districti districta districte districto
5837	redimere redimeret redigere
5838	quamuis quauis
5839	dunham dounham duneham
5840	neapoli neapol
5841	largitore largitores
5842	bernardi benardi bernard bernardo beornardi
5843	catali catalis
5844	uestre uesture uestire
5845	colaudata colaudatam
5846	diuturna diuturnam
5847	premineamus preminemus
5848	auferentur aferentur
5849	huroldo turoldo haroldo
5850	legationibus alegationibus
5851	imutare mutare inmutare
5852	computandum comutandum
5853	caracatam carcatam carucatam
5854	portubus portibus
5855	iurardo iurando eurardo
5856	arcipresulis arcipresuli
5857	cognato cognati cognata cognito
5858	musteriis misteriis
5859	diuisionem diuisiones diuisione
5860	aduentu aduentum aduentus
5861	fribois friebois
5862	confirmanda confirmandas confirmando confirmandam
5863	sacrilegiis sacrilegis sacrilegii
5864	infantium infantum
5865	afidauit fidauit afidaui adfidauit
5866	bocolt bocolte
5867	leofrici leofrico
5868	uetustatem uetustates uetustate
5869	uisancii bisancii
5870	defunctis defuncti
5871	clarebaldo clarembaldo
5872	forfactis forefactis forfacti
5873	harewold harewod
5874	obsidionem obsidione
5875	gedelstona gedelston
5876	habitura habituram habituri
5877	duodecimo duodecim
5878	margareta margaretam margarete
5879	anselmum anselmus
5880	nominare nominate
5881	acquietauit acquietabit adquietauit
5882	goifredi goifridi gosfredi goifredo
5883	elemozinam elemosinam
5884	gestorum gestarum
5885	iustriciariis iusticiariis
5886	exactiones exactione exactionem exactionis
5887	gresleia greseleia
5888	excidere excipere expidere
5889	exposuit exposcit
5890	pentecostem pentecoste pentecostes pentecosten
5891	cereuile cereuil
5892	gondulfi gundulfi
5893	deuoui deuouit
5894	reuocare reuocari
5895	restituent restituet
5896	recognoscens recognoscentis recognoscentes
5897	confirmationibus confirmationis
5898	londiniis londinii londoniis
5899	portesmundam portesmudam
5900	computatur computetur
5901	rationem irationem orationem rationes ratione dationem
5902	rokingeham rocingeham bokingeham
5903	freuil frieuil
5904	consensit consensi
5905	mcxxxiiii mlxxxiiii mcxxxiii mcxxxuiii mcxxiiii mcxxuiiii mclxxxiiii mclxxiiii
5906	recipietur recipientur
5907	articulis articulus
5908	lincolscira lincolnscira lincolescira
5909	firmauerant firmauerunt
5910	fratris fratres aratris fratri
5911	lincis linciis
5912	wendouera wendoura wendouere uendouera
5913	sutwerca sudwerca sutwerka sutewerca
5914	sweinus swenus
5915	receserunt receperunt deceserunt preceserunt receserint
5916	brihtricus brictricus
5917	sleght sleight
5918	shorenden sherenden
5919	deberent deberet deferent
5920	deuotior deuotiore deuotio
5921	uenturi uenturis
5922	ercenboldi ercemboldi
5923	suorum sumorum
5924	mutatam mutatum mutata
5925	aduxerit adauxerit duxerit aduixerit
5926	hereforda hereford dereforda herefordia
5927	pukerel bukerel
5928	quedeslei quedesleia quedelei
5929	consentientes consentiente
5930	salinaria galinaria
5931	partitus partibus
5932	personarum personatum
5933	laudabilis laudabili
5934	deuotisima deuotisime deuotisimi
5935	ingredi ingresi ingredis
5936	blankeneie blanceneie
5937	sulfton sulftona
5938	inconuulsa inconuulsas inconuulse inconuulsam
5939	etardi letardi
5940	mautebi maltebi maudebi
5941	promotionis promotioni
5942	superbos superbis
5943	alicia malicia aliciam
5944	ueneratioribus ueneratoribus
5945	aditientes adicientes
5946	heldone heltone
5947	duntaxat dumtaxat
5948	retineret retinere
5949	preocupauerit preocupauerunt
5950	exheredatur exheredatus
5951	redintegrari redintegrare
5952	baroniam baronias batoniam baronia
5953	censuum censum
5954	uirginem uirgines uirginum
5955	sureuila ureuila tureuila
5956	rolendrit rolendrict rolendriht
5957	morant moraunt
5958	heinden heiden
5959	interpositam interposita interpositas interponitam
5960	ernulpus ernulfus arnulpus bernulpus
5961	benedictus benedictum
5962	pratorum pretorum prauorum
5963	dilectio dilecto dilectis dilecti
5964	emendet emende
5965	monetariis monetarias monetarius
5966	niwiham niweham
5967	sanderst sandherst
5968	musewelam musewela
5969	madelei madeleie
5970	sorore sororem sorores
5971	rodolfus rodulfus
5972	temerarie temerare temerario temeraria temerarii
5973	decisionem demisionem decisiones decesionem
5974	lanceles landeles lasceles laceles
5975	lunduniensi lundoniensi
5976	restaurandas restaurandam
5977	cildecompton cildecumpton
5978	finaliliter finabiliter
5979	funatam fundatam
5980	ansgot ansgoto ansgoti
5981	lideneia ledeneia mideneia lindeneia
5982	albemarlam albemarla
5983	cecilie cecile cecilia
5984	tancardeuila tancarduila tancardiuila
5985	renesuila reinesuila
5986	gratis gratias
5987	warnier warnieri
5988	berkinges berlinges berkinge bercinges
5989	aptisimo altisimo
5990	habetot hanetot abetot
5991	wideuilia wideuila
5992	precedens recedens
5993	preceperunt receperunt preceserunt
5994	kaingham kangham haingham
5995	ingenulfo ingenulfi
5996	rideware ridewar
5997	comitatu comitatum comitatus
5998	optimi optimis
5999	hordhul hordul
6000	absolutione absolutionem
6001	posesionem posesionum posesione posesiones
6002	aldrico waldrico albrico alfrico alurico baldrico
6003	hedona hendona
6004	lisores lisures
6005	portlanda portanda
6006	indempnem indempnes
6007	imobili imobile mobili
6008	sufiolc sufolc
6009	exhiberetur exhiberentur
6010	lineam lioneam
6011	confracta contracta confracto
6012	saltforda saltford
6013	certis certius
6014	galici galicis
6015	firmario firmarios
6016	familiaris familiarius familiares familiari
6017	burelo burnelo
6018	gloriosus gloriosum
6019	fiscampo fiscamp
6020	gerado gerardo geraldo
6021	regisque regioque
6022	perpetrato perpetrate
6023	alodiis alodii
6024	lewino lefwino
6025	uicture uictore
6026	nortanton norhanton nortamton normanton
6027	arnulfi ernulfi arnulfo arnulpi
6028	presentandorum presentandum
6029	macinam marinam
6030	peregrinum peregrinus
6031	talagio tailagio stalagio
6032	wiltescire wiltescira wiltesire wilteshire wiltescir
6033	telewele telewela
6034	perduxerunt perduxerint
6035	undique mundique
6036	scipford scipfort sipford
6037	deliberaui deliberauit
6038	subditorum subditurum
6039	alienare alienore alienate alienari
6040	basingeburne basingburne
6041	dimisise demisise dimisis
6042	niwetun niwetuna niweton
6043	gregorius gregorium
6044	nascentur pascentur
6045	drogonis drogoni rogonis
6046	pipinus pepinus
6047	tapenhale tapenhala
6048	aluietum aluietus
6049	luceles laceles
6050	redigendo redimendo redigenda
6051	nordhamton norhamton
6052	pomeria pomerii pomerio pomereia
6053	uindicte uindicta
6054	mclxxuii mclxxui mcxxuii mclxxxii mclxuii mclxxuiii mclxxxuii mclxxii mclxxiii mcxxxuii
6055	consedente concedente
6056	intromitam intromitat
6057	famulas famulam famulat famulis famulos famulus
6058	uniuersum uniuersus uniuersam
6059	malring maling
6060	prosecutione prosecutioni prosecutiones
6061	sanford sanfort stanford salford samford sanforde sandford
6062	salubre salubres saluare
6063	pretaxati pretaxatis pretaxata pretaxato pretaxate
6064	ristone ristona sistone
6065	fuleford buleford
6066	ernisius ernesius hernisius ernisium
6067	mitendi mitendo
6068	aseruit aserit aperuit aserunt aserui
6069	bardeleie bardeneie
6070	armenters armenteres
6071	baudricus baldricus
6072	tarlestorp farlestorp
6073	coniuge coniugem
6074	redendas redendos redendam redendis redenda
6075	emendauit emendabit
6076	quadragesima quadragesimo quadragesimam quadragesime
6077	suggerit suggesit
6078	nolentibus molentibus
6079	germanus hermanus germinus germanum
6080	seruiturum seruiturus seruituram seruaturum
6081	walkerius walterius
6082	husbote housbote
6083	protestemur protestamur
6084	prenotatas prenotata prenotatis prenotatam
6085	escambiis escambii escambias
6086	tenerent teneret
6087	cliueland cliuelanda
6088	audiunt audiuit
6089	eurardi euerardi ebrardi eurardo
6090	cristeshalam cristeshala
6091	botermere butermere
6092	medicis mediis medicus modicis medici
6093	foxton foxtone
6094	clausuris clausuras clausulis
6095	wigerus wimerus wigerius
6096	seruientis seruientes seruienti
6097	gratas gratias
6098	purcel purceli purcelo
6099	examplis exemplis
6100	dauentre dauentr
6101	extremis extremi
6102	dentibus dantibus
6103	egeldridam egeldrida
6104	lincolneenses lincolnienses
6105	cliberto cliberno
6106	deuocari reuocari
6107	suceserint suceserit
6108	morarentur moraretur
6109	altercationes altercatione
6110	prepositis prepositus propositis prepositi prepositos
6111	iudicate iudicata iudicale iudicati iudicare
6112	manuteneat manuteneas manuteneant
6113	liberalius liberalis liberalibus
6114	gildonis gilonis
6115	norfolkie norfolcie
6116	pedalium pedagium
6117	afwardi adwardi alwardi
6118	emendabat emendabit
6119	relicta delicta
6120	concedendo concedenda
6121	salutis saluti saluis salutes solutis
6122	warsala wartsala
6123	sustentari sustentare
6124	ligerio ligerii
6125	adquisiui adquisiuit acquisiui
6126	amundo hamundo
6127	shorham sorham
6128	isnardo isnardi inardo ignardo
6129	obliuioni obliuionis obliuione
6130	perseuerantes perseuerante
6131	extendit extendat expendit
6132	resignauimus designauimus
6133	sudrea sudreia
6134	germane germano germani
6135	umfranuila unfranuila umfranuil ulfranuila
6136	conuentionis contentionis conuentioni conuentionibus conuentiones
6137	furnel furnels furnele
6138	burneham burnham buneham turneham burneha
6139	wenesual weneual
6140	stante astante stantes
6141	recipiendis recipiendi recipiendos recipiendas
6142	mecingas mecingis
6143	perexi perexit
6144	maligne maligna maligni
6145	cucufelda cucufeld
6146	sanson sansone sansoun sansoni
6147	gaufidus gaufridus
6148	conducant conducat conducent
6149	gunulfus gundulfus
6150	rudolfo radolfo
6151	brugia brugiam
6152	litlehage litlehaga
6153	maneser manesero manaser
6154	molaturam molturam molatura
6155	queninton quenintone
6156	presumit presumat
6157	godardi odardi godardo
6158	melewis helewis
6159	prouisum promisum prouidum
6160	estburhunc estburhunt
6161	inuadiaui inuadiauit
6162	cantor cantori cantore
6163	posidiset posediset
6164	glastonieni glastoniensi
6165	lincumba lincumbe
6166	ciricscet ciricset
6167	kineburge kineburle
6168	westman westmon
6169	utantur utuntur utatur utentur mutantur
6170	boiemile boiemiln
6171	ramesiensem remesiensem
6172	oficine oficina
